,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
3540,Nissan Terrano XL 85 PS,2016.0,525000,100000.0,Diesel,Individual,Manual,Second Owner
3541,Nissan Terrano XL 85 PS,2016.0,525000,105000.0,Diesel,Individual,Manual,Second Owner
3542,Toyota Corolla Altis Diesel D4DJ,2012.0,420000,95000.0,Diesel,Individual,Manual,Second Owner
3543,Maruti Wagon R LXI Minor,2009.0,165000,76000.0,Petrol,Individual,Manual,Second Owner
3544,Hyundai Verna 1.6 SX,2014.0,650000,70000.0,Diesel,Individual,Manual,Second Owner
3545,Hyundai Accent CRDi,2005.0,100000,60000.0,Diesel,Individual,Manual,Second Owner
3546,Ford Figo Diesel Titanium,2011.0,190000,110000.0,Diesel,Individual,Manual,Second Owner
3547,Ford Figo Diesel Titanium,2011.0,150000,100000.0,Diesel,Individual,Manual,Second Owner
3548,Volkswagen Polo Diesel Trendline 1.2L,2012.0,200000,60000.0,Diesel,Individual,Manual,Second Owner
3549,Mahindra XUV500 W6 2WD,2014.0,600000,151000.0,Diesel,Individual,Manual,Second Owner
3550,BMW X1 sDrive20d,2012.0,700000,120000.0,Diesel,Individual,Automatic,Second Owner
3551,Tata Indica Vista Quadrajet VX,2012.0,130000,185000.0,Diesel,Individual,Manual,Second Owner
3552,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,1000000,117780.0,Diesel,Individual,Manual,Second Owner
3553,Hyundai Verna CRDi SX,2010.0,280000,120000.0,Diesel,Individual,Manual,Second Owner
3554,Audi Q3 2.0 TDI Quattro Premium Plus,2014.0,1150000,110000.0,Diesel,Individual,Automatic,Second Owner
3555,Mahindra Scorpio 1.99 S10,2015.0,150000,55000.0,Diesel,Individual,Manual,Second Owner
3556,Maruti Ertiga VDI,2014.0,500000,100000.0,Diesel,Individual,Manual,Second Owner
3557,Maruti Alto LXi,2007.0,75000,40000.0,Petrol,Individual,Manual,Second Owner
3558,Nissan X-Trail SLX MT,2010.0,600000,110000.0,Diesel,Individual,Manual,Second Owner
3559,Tata Indigo GLS,2011.0,80000,62000.0,Petrol,Individual,Manual,Second Owner
3560,Nissan Micra Diesel XV,2011.0,199000,120000.0,Diesel,Individual,Manual,Second Owner
3561,Nissan Micra XL,2016.0,440000,33000.0,Petrol,Individual,Manual,Second Owner
3562,Maruti Alto LXi BSIII,2008.0,130000,40000.0,Petrol,Individual,Manual,Second Owner
3563,Mahindra Scorpio 2.6 CRDe SLE,2013.0,300000,60000.0,Diesel,Individual,Manual,Second Owner
3564,Volkswagen Polo Petrol Comfortline 1.2L,2012.0,375000,62000.0,Petrol,Individual,Manual,Second Owner
3565,Hyundai i10 Magna 1.2,2009.0,254999,80000.0,Petrol,Individual,Manual,Second Owner
3566,Maruti Ritz VDi,2012.0,325000,119000.0,Diesel,Individual,Manual,Second Owner
3567,Toyota Innova 2.5 G4 Diesel 7-seater,2009.0,760000,190000.0,Diesel,Individual,Manual,Second Owner
3568,Nissan Sunny XL,2012.0,290000,110000.0,Petrol,Individual,Manual,Second Owner
3569,Tata Indica Vista TDI LX,2011.0,125000,120000.0,Diesel,Individual,Manual,Second Owner
3570,Toyota Innova 2.5 G4 Diesel 7-seater,2008.0,350000,140000.0,Diesel,Individual,Manual,Second Owner
3571,Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008.0,150000,50000.0,Petrol,Individual,Manual,Second Owner
3573,Maruti Alto 800 LXI,2015.0,280000,15000.0,Petrol,Individual,Manual,Second Owner
3574,Hyundai i20 Asta (o),2014.0,525000,54000.0,Petrol,Dealer,Manual,Second Owner
3575,Volkswagen Vento 1.0 TSI Highline Plus,2011.0,305000,53000.0,Petrol,Dealer,Manual,Second Owner
3576,Honda City 1.5 V MT,2012.0,434999,47000.0,Petrol,Dealer,Manual,Second Owner
3577,Honda Brio V MT,2012.0,249000,42000.0,Petrol,Dealer,Manual,Second Owner
3578,Ford Fiesta Titanium 1.5 TDCi,2013.0,450000,75000.0,Diesel,Individual,Manual,Second Owner
3579,Mahindra Bolero SLX,2014.0,300000,100000.0,Diesel,Individual,Manual,Second Owner
3580,Honda City i DTEC E,2014.0,350000,60000.0,Diesel,Individual,Manual,Second Owner
3581,Tata Indica Vista Quadrajet LS,2011.0,229999,160000.0,Diesel,Individual,Manual,Second Owner
3582,Maruti Alto K10 VXI,2014.0,200000,80000.0,Petrol,Individual,Manual,Second Owner
3583,Mahindra Scorpio 1.99 S10,2017.0,1000000,60000.0,Diesel,Individual,Manual,Second Owner
3584,Maruti Alto 800 VXI,2016.0,220000,60000.0,Petrol,Individual,Manual,Second Owner
3585,Maruti SX4 ZDI,2012.0,310000,70000.0,Diesel,Individual,Manual,Second Owner
3586,Chevrolet Optra Magnum 2.0 LT,2011.0,170000,60000.0,Diesel,Individual,Manual,Second Owner
3587,Mahindra Quanto C4,2016.0,400000,80000.0,Diesel,Individual,Manual,Second Owner
3588,Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010.0,250000,80000.0,Diesel,Individual,Manual,Second Owner
3589,Hyundai Santro LP zipPlus,2002.0,80000,70000.0,Petrol,Individual,Manual,Second Owner
3590,Maruti SX4 ZXI AT,2009.0,130000,120000.0,Diesel,Individual,Automatic,Second Owner
3591,Hyundai Santro GS,2006.0,100000,120000.0,Petrol,Individual,Manual,Second Owner
3592,Maruti Swift VXi BSIV,2008.0,150000,100000.0,Petrol,Individual,Manual,Second Owner
3593,Maruti Swift Dzire VDI,2014.0,380000,100000.0,Diesel,Individual,Manual,Second Owner
3594,Maruti Alto LX,2006.0,90000,60000.0,Diesel,Individual,Manual,Second Owner
3595,Skoda Fabia 1.2 TDI Active,2011.0,275000,60000.0,Diesel,Individual,Manual,Second Owner
3596,Toyota Corolla Altis G,2011.0,500000,40000.0,Petrol,Individual,Manual,Second Owner
3597,Ford Fiesta 1.6 Duratec S,2010.0,300000,70000.0,Petrol,Individual,Manual,Second Owner
3598,Hyundai Verna 1.6 CRDi SX,2015.0,765000,80000.0,Diesel,Individual,Manual,Second Owner
3599,Maruti Swift Dzire VDI,2014.0,480000,110000.0,Diesel,Individual,Manual,Second Owner
3600,Maruti Zen Estilo LXI Green (CNG),2010.0,145000,68000.0,CNG,Individual,Manual,Second Owner
3601,Maruti Ritz VDi,2011.0,280000,120000.0,Diesel,Individual,Manual,Second Owner
3602,Tata Bolt Revotron XE,2016.0,300000,90000.0,Petrol,Individual,Manual,Second Owner
3603,Hyundai i20 Asta 1.4 CRDi,2014.0,350000,52000.0,Diesel,Individual,Manual,Second Owner
3604,Tata New Safari 4X2,2007.0,550000,80000.0,Petrol,Individual,Manual,Second Owner
3605,Maruti Swift 1.3 VXi,2008.0,150000,60000.0,Petrol,Individual,Manual,Second Owner
3607,Maruti Alto 800 LXI,2014.0,180000,56207.0,Petrol,Dealer,Manual,Second Owner
3608,Maruti Zen Estilo VXI BSIV,2010.0,130000,50000.0,Petrol,Individual,Manual,Second Owner
3610,Renault Duster Petrol RxL,2013.0,400000,100000.0,Petrol,Individual,Manual,Second Owner
3611,Chevrolet Spark 1.0 LS,2012.0,134000,90000.0,Petrol,Individual,Manual,Second Owner
3612,Toyota Etios VD,2014.0,509999,157000.0,Diesel,Individual,Manual,Second Owner
3613,Chevrolet Beat Diesel,2012.0,160000,90000.0,Diesel,Individual,Manual,Second Owner
3614,Renault KWID RXE,2018.0,245000,5550.0,Petrol,Individual,Manual,Second Owner
3615,Maruti Alto K10 VXI,2014.0,180000,100000.0,Petrol,Individual,Manual,Second Owner
3616,Maruti Wagon R VXI BS IV,2014.0,290000,80000.0,Petrol,Individual,Manual,Second Owner
3617,Skoda Laura L n K 1.9 PD,2006.0,500000,75000.0,Diesel,Individual,Manual,Second Owner
3618,Tata New Safari DICOR 2.2 EX 4x2,2009.0,204999,120000.0,Diesel,Individual,Manual,Second Owner
3619,Maruti Alto LXi,2012.0,180000,40000.0,Petrol,Individual,Manual,Second Owner
3620,Mahindra Renault Logan 1.5 DLE Diesel,2007.0,125000,110000.0,Diesel,Individual,Manual,Second Owner
3621,Maruti Alto K10 LXI,2011.0,220000,70000.0,Petrol,Individual,Manual,Second Owner
3622,Honda City V AT,2011.0,434999,97000.0,Petrol,Dealer,Automatic,Second Owner
3623,Ford Ecosport 1.5 Ti VCT AT Titanium,2014.0,475000,48000.0,Petrol,Dealer,Automatic,Second Owner
3624,Hyundai i20 Asta 1.4 CRDi,2013.0,300000,70000.0,Diesel,Individual,Manual,Second Owner
3625,Volkswagen Jetta 2.0L TDI Comfortline,2012.0,415000,80000.0,Diesel,Individual,Manual,Second Owner
3626,Maruti Vitara Brezza ZDi Plus AMT,2018.0,800000,30000.0,Diesel,Individual,Automatic,Second Owner
3627,Hyundai Grand i10 Sportz,2016.0,420000,44440.0,Petrol,Individual,Manual,Second Owner
3628,Hyundai Grand i10 CRDi Sportz,2015.0,390000,80000.0,Diesel,Individual,Manual,Second Owner
3629,Maruti Swift Dzire VDI,2013.0,360000,90010.0,Diesel,Dealer,Manual,Second Owner
3630,Tata Nano Lx BSIV,2012.0,45000,35000.0,Petrol,Individual,Manual,Second Owner
3631,Maruti Wagon R VXI BSII,2006.0,75000,80000.0,Petrol,Individual,Manual,Second Owner
3632,Hyundai i20 Magna 1.4 CRDi (Diesel),2013.0,425000,22700.0,Diesel,Dealer,Manual,Second Owner
3633,Maruti Ritz VXI,2011.0,250000,80000.0,Petrol,Individual,Manual,Second Owner
3635,Hyundai EON Era Plus Option,2016.0,250000,30000.0,Petrol,Individual,Manual,Second Owner
3636,Maruti Alto 800 LX,2016.0,150000,25000.0,Petrol,Individual,Manual,Second Owner
3637,Chevrolet Aveo 1.4,2007.0,85000,70000.0,Petrol,Individual,Manual,Second Owner
3638,BMW 5 Series 530i,2006.0,480000,110000.0,Petrol,Individual,Automatic,Second Owner
3639,Maruti Swift Dzire LDi,2012.0,325000,60000.0,Diesel,Individual,Manual,Second Owner
3640,Maruti Wagon R LXI,2005.0,70000,70000.0,Petrol,Individual,Manual,Second Owner
3641,Maruti Alto LXi BSIII,2009.0,114999,90000.0,Petrol,Individual,Manual,Second Owner
3642,Honda City 1.5 S MT,2009.0,300000,120000.0,Petrol,Individual,Manual,Second Owner
3643,Maruti Wagon R LXI,2005.0,90000,70000.0,Petrol,Individual,Manual,Second Owner
3646,Maruti Wagon R VXI,2016.0,375000,23000.0,Petrol,Dealer,Manual,Second Owner
3647,Nissan Sunny Diesel XL,2013.0,220000,90000.0,Diesel,Individual,Manual,Second Owner
3648,Ford Fiesta 1.6 Duratec EXI Ltd,2008.0,120000,80000.0,Petrol,Individual,Manual,Second Owner
3649,Hyundai Santro Xing XK,2007.0,70000,55000.0,Petrol,Individual,Manual,Second Owner
3650,Maruti Swift Dzire VDI,2014.0,450000,260000.0,Diesel,Individual,Manual,Second Owner
3651,Hyundai i10 Magna,2008.0,195000,56000.0,Petrol,Individual,Manual,Second Owner
3652,Ford Fiesta Classic 1.4 SXI Duratorq,2007.0,130000,98000.0,Diesel,Individual,Manual,Second Owner
3653,Toyota Etios VD,2011.0,300000,135000.0,Diesel,Individual,Manual,Second Owner
3654,Tata Indigo LS,2010.0,160000,102000.0,Diesel,Individual,Manual,Second Owner
3655,Hyundai EON Magna,2012.0,225000,53122.0,Petrol,Dealer,Manual,Second Owner
3656,Nissan Micra Diesel XV,2011.0,277000,62601.0,Diesel,Dealer,Manual,Second Owner
3657,Maruti Swift Dzire LDI,2014.0,450000,70000.0,Diesel,Individual,Manual,Second Owner
3658,Honda Mobilio S i DTEC,2015.0,420000,104000.0,Diesel,Individual,Manual,Second Owner
3659,Volkswagen Polo 1.5 TDI Highline,2014.0,450000,80000.0,Diesel,Individual,Manual,Second Owner
3660,Toyota Innova 2.5 G (Diesel) 8 Seater,2014.0,520000,70000.0,Diesel,Individual,Manual,Second Owner
3662,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2010.0,450000,150000.0,Diesel,Individual,Manual,Second Owner
3663,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005.0,310000,120000.0,Diesel,Individual,Manual,Second Owner
3666,Hyundai EON Era Plus,2013.0,280000,3240.0,Petrol,Individual,Manual,Second Owner
3667,Ford Figo Petrol EXI,2014.0,350000,90000.0,Petrol,Individual,Manual,Second Owner
3668,Tata Manza Aura (ABS) Quadrajet BS IV,2011.0,220000,140000.0,Diesel,Individual,Manual,Second Owner
3675,Mahindra XUV500 W8 2WD,2015.0,900000,110000.0,Diesel,Individual,Manual,Second Owner
3676,Maruti Ertiga VDI,2015.0,600000,60000.0,Diesel,Individual,Manual,Second Owner
3677,Maruti Wagon R VXI BS IV,2014.0,260000,38000.0,Petrol,Individual,Manual,Second Owner
3678,Maruti Alto 800 LXI,2014.0,190000,90000.0,Petrol,Individual,Manual,Second Owner
3679,Mahindra Bolero DI,2005.0,300000,90000.0,Diesel,Individual,Manual,Second Owner
3680,Tata Zest Revotron 1.2T XMS,2015.0,250000,120000.0,Petrol,Individual,Manual,Second Owner
3682,Maruti Wagon R VXI Optional,2017.0,290000,110000.0,Petrol,Individual,Manual,Second Owner
3683,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,1050000,97000.0,Diesel,Individual,Manual,Second Owner
3684,Maruti Alto 800 LXI,2015.0,310000,30000.0,Petrol,Individual,Manual,Second Owner
3685,Maruti Vitara Brezza VDi Option,2017.0,700000,50000.0,Diesel,Individual,Manual,Second Owner
3686,Maruti Ertiga VDI,2012.0,700000,110000.0,Diesel,Individual,Manual,Second Owner
3688,Honda Amaze VX i-DTEC,2014.0,500000,110000.0,Diesel,Individual,Manual,Second Owner
3689,Honda WR-V i-VTEC VX,2017.0,700000,25552.0,Petrol,Dealer,Manual,Second Owner
3690,Maruti Swift 1.3 LXI,2007.0,73000,80000.0,Petrol,Individual,Manual,Second Owner
3692,Hyundai Santro Xing GLS,2007.0,85000,85000.0,Petrol,Individual,Manual,Second Owner
3693,Honda City 1.3 EXI,1998.0,85000,120000.0,Petrol,Individual,Manual,Second Owner
3694,Hyundai Verna 1.6 CRDI SX Option,2018.0,860000,30000.0,Diesel,Dealer,Manual,Second Owner
3695,Chevrolet Spark 1.0,2010.0,78692,80000.0,Petrol,Individual,Manual,Second Owner
3696,Maruti Wagon R LX Minor,2013.0,250000,70000.0,Petrol,Individual,Manual,Second Owner
3697,Honda Mobilio S i DTEC,2016.0,640000,36000.0,Diesel,Individual,Manual,Second Owner
3698,Tata New Safari DICOR 2.2 EX 4x2,2008.0,220000,90000.0,Diesel,Individual,Manual,Second Owner
3699,Maruti Swift Vdi BSIII,2010.0,229999,120000.0,Diesel,Individual,Manual,Second Owner
3700,Datsun RediGO T Option,2016.0,229999,37500.0,Petrol,Individual,Manual,Second Owner
3701,Tata Nano Twist XE,2015.0,100000,23800.0,Petrol,Individual,Manual,Second Owner
3702,Maruti Wagon R Duo Lxi,2010.0,120000,90000.0,LPG,Individual,Manual,Second Owner
3703,Hyundai i10 Era,2008.0,125000,102000.0,Petrol,Individual,Manual,Second Owner
3704,Toyota Corolla Altis 1.8 J,2008.0,400000,35000.0,Petrol,Individual,Manual,Second Owner
3705,Maruti Swift Dzire LDI,2018.0,545000,38000.0,Diesel,Individual,Manual,Second Owner
3706,Ford Figo Diesel ZXI,2014.0,250000,100000.0,Diesel,Individual,Manual,Second Owner
3707,Ford Figo 1.5D Ambiente ABS MT,2016.0,350000,60000.0,Diesel,Individual,Manual,Second Owner
3708,Renault Duster 110PS Diesel RxZ Plus,2012.0,370000,70000.0,Diesel,Individual,Manual,Second Owner
3709,Maruti Zen VXi - BS III,2004.0,121000,110000.0,Petrol,Individual,Manual,Second Owner
3710,Maruti Wagon R VXI BS IV,2016.0,375000,30000.0,Petrol,Individual,Manual,Second Owner
3711,Chevrolet Cruze LTZ,2011.0,335000,90000.0,Diesel,Individual,Manual,Second Owner
3712,Maruti Wagon R LX,2003.0,60000,100000.0,Petrol,Individual,Manual,Second Owner
3714,Tata Indigo TDI,2013.0,270000,70000.0,Diesel,Individual,Manual,Second Owner
3715,Maruti Wagon R LXI Minor,2010.0,225000,100000.0,Petrol,Individual,Manual,Second Owner
3716,Maruti SX4 ZXI MT BSIV,2011.0,150000,160000.0,Petrol,Individual,Manual,Second Owner
3717,Maruti 800 AC BSIII,2008.0,58000,70000.0,Petrol,Individual,Manual,Second Owner
3718,Maruti Swift LXi BSIV,2009.0,120000,83000.0,Petrol,Individual,Manual,Second Owner
3719,Ambassador Grand 1800 ISZ MPFI PW CL,2012.0,430000,50000.0,Petrol,Individual,Manual,Second Owner
3720,Hyundai Verna i (Petrol),2007.0,123000,50000.0,Petrol,Individual,Manual,Second Owner
3721,Skoda Laura Ambiente 2.0 TDI CR AT,2012.0,450000,48500.0,Diesel,Individual,Automatic,Second Owner
3722,Tata Indica Vista Aqua 1.4 TDI,2010.0,110000,90000.0,Diesel,Individual,Manual,Second Owner
3723,Hyundai Grand i10 Magna,2015.0,320000,70000.0,Petrol,Individual,Manual,Second Owner
3724,Maruti Wagon R LXI CNG,2011.0,160000,60000.0,CNG,Individual,Manual,Second Owner
3725,Maruti SX4 VDI,2013.0,340000,100000.0,Diesel,Individual,Manual,Second Owner
3726,Maruti Eeco 5 Seater AC BSIV,2017.0,350000,40000.0,Petrol,Individual,Manual,Second Owner
3727,Maruti Wagon R LXI CNG,2016.0,325000,80000.0,CNG,Individual,Manual,Second Owner
3729,Hyundai i20 Asta Option 1.4 CRDi,2016.0,600000,50000.0,Diesel,Individual,Manual,Second Owner
3730,Tata Indigo CR4,2010.0,150000,80000.0,Diesel,Individual,Manual,Second Owner
3731,Hyundai Santro Xing GLS,2012.0,193000,45000.0,Petrol,Individual,Manual,Second Owner
3732,Ford Figo Diesel EXI,2012.0,280000,80000.0,Diesel,Individual,Manual,Second Owner
3733,Mahindra Xylo D2 BS IV,2011.0,229999,110000.0,Diesel,Individual,Manual,Second Owner
3734,Maruti Ritz VDi,2013.0,240000,60000.0,Diesel,Individual,Manual,Second Owner
3735,Mahindra Xylo E8,2010.0,380000,72000.0,Diesel,Individual,Manual,Second Owner
3737,Mahindra XUV500 W6 2WD,2014.0,600000,80000.0,Diesel,Individual,Manual,Second Owner
3738,Skoda Laura Ambiente 2.0 TDI CR MT,2010.0,300000,100000.0,Diesel,Individual,Manual,Second Owner
3739,Hyundai Santro Xing XL eRLX Euro III,2006.0,100000,60000.0,Petrol,Dealer,Manual,Second Owner
3740,Ford Aspire Titanium Plus BSIV,2015.0,550000,17100.0,Petrol,Dealer,Manual,Second Owner
3741,Ford Endeavour 2.5L 4X2,2011.0,500000,224642.0,Diesel,Individual,Manual,Second Owner
3742,Maruti Zen LXI,1998.0,80000,120000.0,Petrol,Individual,Manual,Second Owner
3743,Mahindra XUV500 AT W10 AWD,2017.0,1350000,15000.0,Diesel,Individual,Automatic,Second Owner
3744,Mahindra Scorpio 2.6 CRDe,2006.0,180000,222435.0,Diesel,Individual,Manual,Second Owner
3745,Hyundai Verna 1.6 SX,2014.0,450000,78000.0,Diesel,Individual,Manual,Second Owner
3746,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,525000,75000.0,Diesel,Individual,Manual,Second Owner
3747,Hyundai i10 Era,2012.0,280000,30000.0,Petrol,Individual,Manual,Second Owner
3748,Mahindra XUV500 W8 4WD,2012.0,625000,126000.0,Diesel,Individual,Manual,Second Owner
3749,Hyundai i10 Sportz AT,2011.0,180000,134444.0,Petrol,Individual,Automatic,Second Owner
3750,Maruti Alto LXi,2009.0,78000,120000.0,Petrol,Individual,Manual,Second Owner
3751,Maruti Wagon R LXI Minor,2008.0,110000,100000.0,Petrol,Individual,Manual,Second Owner
3752,Mahindra Bolero SLX 4WD BSIII,2011.0,450000,110000.0,Diesel,Individual,Manual,Second Owner
3753,Honda City 1.3 DX,2003.0,120000,165000.0,Petrol,Individual,Manual,Second Owner
3754,Hyundai Grand i10 CRDi Sportz,2014.0,390000,70000.0,Diesel,Individual,Manual,Second Owner
3755,Tata Nano Lx BSIII,2011.0,65000,60000.0,Petrol,Individual,Manual,Second Owner
3756,Maruti Swift ZXI ABS,2007.0,220000,80000.0,Petrol,Individual,Manual,Second Owner
3757,Tata Manza Aura (ABS) Quadrajet BS IV,2010.0,200000,150000.0,Diesel,Individual,Manual,Second Owner
3758,Toyota Etios GD,2015.0,434999,75000.0,Diesel,Dealer,Manual,Second Owner
3759,Maruti Ritz LDi,2016.0,400000,90000.0,Diesel,Individual,Manual,Second Owner
3760,Toyota Corolla Altis D-4D J,2015.0,825000,75000.0,Diesel,Dealer,Manual,Second Owner
3761,Maruti 800 AC Uniq,2009.0,110000,30000.0,Petrol,Individual,Manual,Second Owner
3762,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,600000,100000.0,Diesel,Individual,Manual,Second Owner
3763,Land Rover Range Rover Evoque 2.2L Dynamic,2012.0,2349000,149000.0,Diesel,Individual,Automatic,Second Owner
3764,BMW X1 sDrive20d,2012.0,750000,60000.0,Diesel,Individual,Automatic,Second Owner
3765,Maruti Swift VDI BSIV,2009.0,270000,120000.0,Diesel,Individual,Manual,Second Owner
3766,Toyota Etios 1.4 VXD,2016.0,630000,90000.0,Diesel,Individual,Manual,Second Owner
3767,Mahindra Bolero Power Plus SLX,2016.0,580000,95000.0,Diesel,Individual,Manual,Second Owner
3768,Hyundai Verna 1.6 SX,2012.0,434999,235000.0,Diesel,Individual,Manual,Second Owner
3769,Tata New Safari DICOR 2.2 EX 4x2,2011.0,459999,76400.0,Diesel,Individual,Manual,Second Owner
3770,Chevrolet Beat Diesel LT,2016.0,350000,35000.0,Diesel,Individual,Manual,Second Owner
3773,Maruti Gypsy King Hard Top Ambulance BSIV,2005.0,300000,70000.0,Petrol,Individual,Manual,Second Owner
3774,Ford Fiesta 1.4 SXi TDCi,2009.0,80000,180000.0,Diesel,Individual,Manual,Second Owner
3775,Maruti 800 AC,2008.0,80000,50000.0,Petrol,Individual,Manual,Second Owner
3776,Maruti Esteem Vxi,2007.0,100000,90000.0,Petrol,Individual,Manual,Second Owner
3777,Renault Duster 85PS Diesel RxL Optional,2013.0,550000,75000.0,Diesel,Individual,Manual,Second Owner
3778,Nissan Terrano XV Premium 110 PS,2014.0,550000,110000.0,Diesel,Individual,Manual,Second Owner
3779,Maruti 800 Std,1997.0,50000,80000.0,Petrol,Individual,Manual,Second Owner
3780,Tata Indica Vista Aura 1.2 Safire,2009.0,120000,80000.0,Petrol,Individual,Manual,Second Owner
3781,Maruti Alto 800 LXI,2013.0,900000,60000.0,Petrol,Individual,Manual,Second Owner
3782,Honda City 1.5 V MT,2009.0,250000,60000.0,Petrol,Individual,Manual,Second Owner
3783,Hyundai i10 Magna 1.1,2008.0,100000,60000.0,Petrol,Individual,Manual,Second Owner
3784,Maruti Alto K10 VXI,2017.0,320000,50000.0,Petrol,Individual,Manual,Second Owner
3785,Ford Figo Diesel EXI,2011.0,250000,55130.0,Diesel,Dealer,Manual,Second Owner
3786,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000,63356.0,Diesel,Dealer,Manual,Second Owner
3787,Toyota Etios Liva VX,2012.0,269000,70000.0,Petrol,Individual,Manual,Second Owner
3788,Datsun GO Plus T BSIV,2018.0,400000,4400.0,Petrol,Individual,Manual,Second Owner
3789,Toyota Fortuner 3.0 Diesel,2009.0,1100000,110000.0,Diesel,Individual,Manual,Second Owner
3790,Chevrolet Aveo U-VA 1.2,2007.0,80000,110000.0,Petrol,Individual,Manual,Second Owner
3791,Ford Figo Diesel EXI,2014.0,280000,89741.0,Diesel,Dealer,Manual,Second Owner
3792,Maruti Wagon R LXI CNG,2010.0,195000,80000.0,CNG,Individual,Manual,Second Owner
3793,Volkswagen Vento 1.6 Highline,2015.0,509999,43000.0,Petrol,Individual,Manual,Second Owner
3794,Maruti Wagon R VXI Minor,2009.0,145000,50000.0,Petrol,Individual,Manual,Second Owner
3795,Maruti Alto LXi,2007.0,95000,60000.0,Petrol,Individual,Manual,Second Owner
3796,Maruti 800 AC,2006.0,55000,70000.0,Petrol,Individual,Manual,Second Owner
3797,Volkswagen Vento New Diesel Highline,2013.0,330000,120000.0,Diesel,Individual,Manual,Second Owner
